age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference,age_group,income_band,total_spend,online_spend_ratio,digital_score
64,232291,8.0,5,2.2,10,5,30,1,111726,122651,3,6,5,1,5,1,6,6,5,1,1,Female,Tier 1,Store,51+,High,234377,0.477,31.0
35,241264,7.8,14,1.6,8,8,49,3,24542,88720,5,3,1,9,1,9,8,7,2,1,7,Other,Tier 3,Store,26-35,High,113262,0.217,31.6
19,37455,4.4,12,1.1,2,7,7,17,23255,96675,3,8,6,3,7,2,4,3,6,7,4,Female,Tier 2,Store,18-25,Low,119930,0.194,17.8
27,150184,5.8,10,1.8,2,7,22,15,149742,86915,7,0,5,3,9,3,1,8,6,2,2,Female,Tier 3,Store,26-35,High,236657,0.633,20.6
72,72033,5.0,1,3.5,3,8,47,6,10166,130510,3,4,3,7,7,2,1,3,8,3,10,Female,Tier 2,Store,51+,Medium,140676,0.072,21.0
62,204432,6.3,8,3.8,8,3,14,9,40596,149308,4,6,1,5,6,6,1,2,9,6,8,Other,Tier 1,Store,51+,High,189904,0.214,23.6
67,228490,3.1,3,5.3,8,5,0,5,138054,105451,2,4,2,9,2,4,7,7,5,3,4,Male,Tier 3,Store,51+,High,243505,0.567,19.2
64,178217,2.8,14,1.9,5,2,46,0,53728,107355,1,0,7,10,9,6,5,2,6,8,3,Female,Tier 3,Store,51+,High,161083,0.334,12.6
29,121924,10.8,9,1.5,2,5,9,17,105723,7776,3,2,2,10,4,4,10,5,5,6,10,Female,Tier 1,Hybrid,26-35,Medium,113499,0.931,28.6
64,47735,9.9,11,3.7,4,5,40,13,45998,125560,4,8,5,10,2,10,5,10,5,1,7,Other,Tier 3,Store,51+,Low,171558,0.268,28.8
30,87781,8.3,1,0.6,4,2,23,9,16508,133804,9,0,4,3,9,9,10,8,7,6,7,Other,Tier 2,Store,26-35,Medium,150312,0.11,22.6
67,141031,7.0,3,0.0,7,10,14,12,50009,12416,9,6,3,2,9,2,5,4,8,4,3,Female,Tier 2,Online,51+,Medium,62425,0.801,31.0
64,143305,7.6,1,3.6,4,6,48,5,135510,36576,5,8,4,9,6,3,8,8,4,8,4,Other,Tier 3,Store,51+,Medium,172086,0.787,25.2
74,213713,7.6,1,1.3,10,1,47,9,88825,50508,8,3,5,4,8,10,5,4,9,7,7,Female,Tier 2,Store,51+,High,139333,0.638,26.2
72,123049,9.3,6,1.6,6,8,20,1,78828,102524,10,2,7,9,5,1,1,1,5,1,3,Female,Tier 3,Store,51+,Medium,181352,0.435,32.6
28,167783,5.0,13,3.3,2,1,21,0,29488,114212,5,3,4,4,4,7,3,2,8,6,6,Male,Tier 3,Store,26-35,High,143700,0.205,13.0
36,20630,4.5,4,2.6,2,3,23,5,23270,77958,2,3,5,4,10,10,8,1,10,2,2,Male,Tier 1,Store,36-50,Low,101228,0.23,14.0
52,80488,6.0,10,2.2,5,1,9,18,84157,108024,1,8,6,7,1,4,7,8,10,4,7,Female,Tier 1,Store,51+,Medium,192181,0.438,18.0
56,149278,7.2,4,0.8,1,2,22,16,115095,65235,9,2,3,7,4,10,1,4,7,7,1,Female,Tier 3,Store,51+,Medium,180330,0.638,17.4
70,71289,5.5,5,1.8,2,7,15,0,85612,57723,7,9,5,4,3,4,2,9,2,4,5,Male,Tier 2,Store,51+,Medium,143335,0.597,20.0
43,33953,4.9,14,1.9,3,7,4,14,66426,57990,7,7,5,3,1,6,4,6,3,1,2,Male,Tier 2,Store,36-50,Low,124416,0.534,19.8
63,115932,8.9,3,2.0,9,5,32,13,20789,132470,9,6,7,10,5,8,1,7,9,10,9,Female,Tier 2,Store,51+,Medium,153259,0.136,31.8
31,156140,4.3,12,3.3,9,5,35,2,125714,59146,7,9,5,3,10,9,9,2,5,7,10,Male,Tier 3,Store,26-35,High,184860,0.68,22.6
71,93930,8.9,2,2.9,7,7,24,9,53264,76062,6,0,3,2,4,2,3,3,8,4,4,Female,Tier 2,Store,51+,Medium,129326,0.412,31.8
62,201988,7.9,14,2.2,5,10,39,6,110916,31997,5,4,4,9,2,8,9,6,8,3,8,Other,Tier 2,Online,51+,High,142913,0.776,30.8
61,16067,9.8,10,2.7,2,10,25,17,9957,135751,1,4,7,3,10,10,10,6,7,1,2,Other,Tier 3,Store,51+,Low,145708,0.068,31.6
41,65658,10.4,8,4.8,2,5,1,3,72770,34184,9,0,5,9,6,9,7,2,1,4,4,Other,Tier 2,Store,36-50,Medium,106954,0.68,27.8
58,67165,6.7,11,3.0,8,8,33,19,105457,108353,2,9,4,4,3,7,10,7,1,9,10,Other,Tier 2,Store,51+,Medium,213810,0.493,29.4
18,95781,10.2,7,4.4,3,3,30,11,104616,77621,9,0,2,1,5,6,2,4,10,8,4,Male,Tier 2,Store,18-25,Medium,182237,0.574,26.4
68,155931,7.0,10,1.8,7,2,39,6,128577,1888,9,6,6,5,7,10,2,6,10,3,4,Other,Tier 3,Online,51+,High,130465,0.986,23.0
60,44164,6.8,13,2.3,6,10,43,13,99804,124511,8,2,2,4,6,6,3,2,7,3,2,Other,Tier 1,Store,51+,Low,224315,0.445,29.6
72,119946,6.4,4,2.1,6,4,44,1,73220,126159,5,0,2,2,7,6,10,8,8,10,7,Other,Tier 3,Store,51+,Medium,199379,0.367,22.8
39,226985,5.1,2,3.0,3,7,18,16,133988,78622,7,0,3,9,6,9,6,8,8,7,2,Female,Tier 2,Store,36-50,High,212610,0.63,20.2
40,142580,7.5,12,3.1,6,9,36,5,141105,128880,6,0,6,5,3,4,4,6,10,2,7,Other,Tier 1,Store,36-50,Medium,269985,0.523,30.0
73,248442,8.3,9,3.2,4,3,17,18,57141,39394,8,2,7,9,7,6,6,3,7,3,6,Other,Tier 1,Store,51+,High,96535,0.592,23.6
71,114251,3.2,8,0.0,1,3,49,5,89864,98407,7,1,5,7,10,8,2,6,3,3,4,Female,Tier 1,Store,51+,Medium,188271,0.477,10.4
36,35773,11.1,4,1.3,8,7,2,1,119126,20614,8,1,5,4,1,2,10,5,3,6,6,Other,Tier 2,Online,36-50,Low,139740,0.852,37.2
35,203367,9.2,11,2.8,9,1,6,12,112463,67904,5,7,5,6,10,7,9,2,7,6,1,Male,Tier 1,Store,26-35,High,180367,0.624,28.4
29,48939,4.8,5,4.9,3,7,22,14,142055,75655,7,1,1,9,3,1,9,5,2,4,2,Other,Tier 1,Store,26-35,Low,217710,0.652,19.6
72,194671,7.1,14,1.8,1,2,36,9,106519,119054,10,7,2,3,1,2,4,2,10,2,3,Other,Tier 3,Store,51+,High,225573,0.472,17.2
45,152186,5.9,10,5.4,1,10,0,7,93340,25847,8,7,3,4,1,1,10,5,10,10,7,Female,Tier 3,Store,36-50,High,119187,0.783,22.8
45,113475,6.7,6,0.8,1,1,49,4,61682,71727,10,8,4,7,3,8,3,1,2,5,7,Other,Tier 1,Store,36-50,Medium,133409,0.462,15.4
77,27818,5.7,13,2.8,9,10,6,13,147783,16664,9,6,6,1,10,5,6,1,3,6,8,Other,Tier 3,Online,51+,Low,164447,0.899,30.4
76,24335,7.0,4,2.3,10,9,21,5,1146,65919,1,4,7,5,5,7,3,1,2,4,4,Female,Tier 1,Store,51+,Low,67065,0.017,33.0
50,70008,3.9,2,1.9,5,1,2,11,112009,59232,10,2,6,7,8,2,4,7,1,8,6,Male,Tier 1,Store,36-50,Medium,171241,0.654,13.8
36,86745,10.4,5,3.7,3,8,18,2,9935,64486,3,9,5,5,4,6,5,10,10,6,4,Other,Tier 2,Store,36-50,Medium,74421,0.133,31.8
45,189220,4.0,11,2.4,10,10,29,14,30599,7964,3,9,4,6,1,2,3,10,10,2,3,Other,Tier 2,Online,36-50,High,38563,0.793,28.0
76,18577,7.1,1,0.5,9,7,8,17,22035,75294,7,9,5,7,5,8,5,5,9,8,4,Male,Tier 2,Store,51+,Low,97329,0.226,30.2
69,88916,4.6,7,0.0,10,10,34,0,134022,13030,7,3,2,5,8,1,8,8,8,1,3,Male,Tier 3,Online,51+,Medium,147052,0.911,29.2
78,150148,5.7,9,1.1,9,9,34,14,87311,19820,8,2,2,9,6,3,9,10,7,7,4,Other,Tier 2,Store,51+,High,107131,0.815,29.4
79,178997,6.9,3,3.3,6,5,12,16,93900,70467,5,5,1,10,10,9,9,3,7,2,5,Female,Tier 1,Store,51+,High,164367,0.571,24.8
66,197941,6.2,6,2.2,5,3,25,7,68937,82404,7,4,1,3,7,9,6,3,7,1,5,Female,Tier 3,Store,51+,High,151341,0.456,20.4
54,74314,6.3,9,3.8,1,1,44,12,41269,82142,10,1,5,2,3,6,8,7,8,1,2,Female,Tier 2,Store,51+,Medium,123411,0.334,14.6
43,56205,5.3,11,2.3,6,2,27,5,18617,73838,9,5,4,4,10,7,2,9,10,3,4,Male,Tier 1,Store,36-50,Medium,92455,0.201,18.6
52,157167,4.6,4,2.9,5,6,24,13,44329,103932,5,4,1,3,1,6,1,9,2,4,7,Female,Tier 1,Store,51+,High,148261,0.299,20.2
51,128583,7.3,6,4.5,9,8,38,18,68918,114908,5,9,3,2,2,2,1,8,4,2,1,Other,Tier 1,Store,51+,Medium,183826,0.375,31.6
52,99715,4.3,14,2.3,7,9,2,8,139315,89419,1,9,2,7,5,3,1,6,10,9,6,Male,Tier 3,Store,51+,Medium,228734,0.609,24.6
57,71680,4.7,3,5.0,3,8,10,0,108359,4378,6,3,4,5,6,1,9,1,5,6,4,Female,Tier 1,Online,51+,Medium,112737,0.961,20.4
33,43400,4.7,9,3.4,5,2,29,0,107447,17780,9,6,5,8,3,6,8,3,4,9,8,Female,Tier 2,Online,26-35,Low,125227,0.858,16.4
55,230369,5.3,7,1.3,6,1,32,12,93325,25724,6,8,5,2,5,3,2,2,8,10,6,Male,Tier 2,Store,51+,High,119049,0.784,17.6
30,122345,3.2,7,0.9,2,10,33,6,11779,58664,3,0,2,8,8,2,3,8,6,6,2,Other,Tier 2,Store,26-35,Medium,70443,0.167,18.4
79,213418,3.2,4,0.6,7,4,40,0,121047,44706,5,7,4,8,7,1,5,8,3,9,9,Male,Tier 2,Store,51+,High,165753,0.73,17.4
40,102110,7.1,6,2.5,9,5,2,3,102628,71858,1,0,3,7,2,10,10,5,2,5,9,Other,Tier 1,Store,36-50,Medium,174486,0.588,28.2
77,135120,7.1,11,0.4,10,10,4,17,22507,148734,6,4,5,1,4,6,7,7,3,10,10,Other,Tier 3,Store,51+,Medium,171241,0.131,34.2
71,43562,6.6,11,4.8,9,6,30,2,72062,47780,4,0,2,2,6,3,9,6,6,8,6,Female,Tier 1,Store,51+,Low,119842,0.601,28.2
39,186735,8.8,8,5.4,5,4,3,6,47363,47644,10,1,1,10,1,10,6,9,10,4,9,Male,Tier 3,Store,36-50,High,95007,0.499,26.6
33,33510,4.2,6,0.4,8,5,7,17,19302,94634,6,7,6,8,8,3,5,4,7,2,5,Other,Tier 2,Store,26-35,Low,113936,0.169,21.4
45,76608,2.5,6,2.8,9,8,16,0,124954,91349,4,8,2,4,7,5,1,10,10,5,1,Female,Tier 3,Store,36-50,Medium,216303,0.578,22.0
65,218561,7.6,4,0.0,6,10,21,17,23004,72515,1,0,2,1,5,5,6,1,7,2,8,Other,Tier 2,Store,51+,High,95519,0.241,31.2
52,67182,2.5,8,3.4,4,3,37,8,10846,126295,1,9,1,2,6,8,4,4,10,3,4,Male,Tier 1,Store,51+,Medium,137141,0.079,12.0
77,233739,5.7,14,3.7,4,1,23,7,40042,93238,1,6,6,10,6,1,2,5,9,10,3,Other,Tier 1,Store,51+,High,133280,0.3,16.4
62,41883,6.6,10,2.5,3,9,30,16,100903,88675,5,3,7,10,5,2,6,3,8,5,8,Other,Tier 1,Store,51+,Low,189578,0.532,25.2
63,249981,10.1,8,2.9,9,9,48,1,118419,22137,5,3,7,6,3,5,3,4,5,1,7,Other,Tier 1,Online,51+,High,140556,0.843,38.2
25,217499,4.9,9,1.6,10,2,48,3,37038,87024,7,5,3,10,4,4,8,7,10,4,9,Other,Tier 1,Store,18-25,High,124062,0.299,21.8
61,181916,5.1,6,2.6,6,3,45,14,70044,36648,8,9,2,7,1,2,3,1,3,5,7,Other,Tier 3,Store,51+,High,106692,0.657,19.2
72,164800,7.3,2,3.4,8,8,24,7,117351,50635,8,3,2,10,2,7,4,1,4,2,3,Male,Tier 3,Store,51+,High,167986,0.699,30.6
72,244995,7.2,4,2.3,2,3,37,14,3809,33268,1,8,6,4,1,4,9,3,10,10,3,Other,Tier 3,Store,51+,High,37077,0.103,19.4
39,26094,5.3,4,4.1,4,3,31,6,17918,27619,7,8,2,4,7,9,3,10,7,7,9,Male,Tier 3,Store,36-50,Low,45537,0.393,17.6
38,148479,6.4,13,1.6,2,6,48,8,99514,80115,1,6,4,8,4,7,2,5,5,8,3,Male,Tier 2,Store,36-50,Medium,179629,0.554,20.8
43,201484,4.5,8,2.1,3,6,25,19,71564,88386,10,0,5,2,10,9,7,7,9,7,5,Female,Tier 1,Store,36-50,High,159950,0.447,18.0
57,27644,6.9,5,0.0,2,7,35,11,82836,123019,10,5,4,9,1,7,5,5,4,2,7,Female,Tier 3,Store,51+,Low,205855,0.402,22.8
38,247380,2.8,4,5.5,9,10,26,3,70482,60931,10,4,6,10,10,8,6,1,6,4,5,Female,Tier 2,Store,36-50,High,131413,0.536,24.6
42,100834,11.8,8,0.0,9,4,22,13,50307,83088,10,4,7,1,4,10,9,3,5,5,4,Other,Tier 3,Store,36-50,Medium,133395,0.377,36.6
58,123982,7.4,13,3.9,6,5,19,10,93188,81788,6,7,6,4,1,2,1,6,1,2,4,Other,Tier 2,Store,51+,Medium,174976,0.533,25.8
18,206818,3.8,3,3.1,7,10,45,18,57504,40087,3,4,7,3,1,6,8,1,5,6,6,Female,Tier 2,Store,18-25,High,97591,0.589,24.6
23,67748,5.5,2,2.5,5,3,26,13,42378,138302,8,2,2,4,5,8,3,6,7,2,2,Male,Tier 2,Store,18-25,Medium,180680,0.235,19.0
40,74021,3.9,4,1.3,10,2,16,10,45783,97798,3,1,2,2,9,5,9,4,2,10,9,Female,Tier 2,Store,36-50,Medium,143581,0.319,19.8
68,77651,4.4,11,1.9,1,3,13,19,44203,123679,10,3,6,4,8,10,1,7,9,7,3,Female,Tier 3,Store,51+,Medium,167882,0.263,12.8
40,51807,6.4,1,2.0,4,3,2,12,78695,10920,10,4,7,9,1,5,9,7,8,4,9,Female,Tier 1,Store,36-50,Medium,89615,0.878,19.8
60,180144,8.8,1,1.8,4,2,39,13,50909,28622,7,6,1,5,6,5,7,3,2,2,9,Male,Tier 3,Store,51+,High,79531,0.64,23.6
60,184470,5.8,5,0.0,8,1,26,12,136294,66645,10,3,1,7,3,2,7,4,5,2,3,Other,Tier 2,Store,51+,High,202939,0.672,20.6
40,43669,2.2,13,3.3,5,3,44,16,24844,72766,10,8,7,3,9,1,2,3,9,9,5,Other,Tier 3,Store,36-50,Low,97610,0.255,12.4
49,176233,4.8,11,3.4,3,1,13,15,130389,144326,8,6,4,2,8,5,5,3,5,7,8,Female,Tier 1,Store,36-50,High,274715,0.475,13.6
47,153354,4.9,1,2.0,1,8,27,7,67423,79035,1,5,2,5,7,10,8,8,5,7,7,Other,Tier 2,Store,36-50,High,146458,0.46,18.8
30,41539,6.2,14,2.4,1,5,43,16,66165,117406,4,8,1,6,9,5,1,10,2,2,7,Male,Tier 1,Store,26-35,Low,183571,0.36,18.4
60,149379,5.7,4,3.3,5,6,24,11,65718,2403,2,7,1,3,6,6,1,4,6,1,9,Male,Tier 2,Online,51+,Medium,68121,0.965,22.4
35,32745,1.6,8,0.7,8,10,39,18,114336,77255,4,3,3,10,4,9,10,1,5,8,5,Male,Tier 1,Store,26-35,Low,191591,0.597,21.2
40,185505,4.2,14,0.4,9,7,10,8,19765,80156,3,4,6,9,1,6,6,2,4,3,1,Other,Tier 1,Store,36-50,High,99921,0.198,24.4
32,248670,3.8,8,2.5,10,7,11,10,64722,143870,7,0,3,2,5,6,7,6,3,1,3,Other,Tier 2,Store,26-35,High,208592,0.31,24.6
50,49555,7.8,2,2.1,10,4,32,0,22195,640,7,1,6,1,2,6,6,9,2,5,5,Other,Tier 1,Online,36-50,Low,22835,0.972,29.6
38,147145,5.4,13,1.9,2,6,19,16,123841,134852,7,3,2,1,8,2,4,1,6,5,7,Male,Tier 2,Store,36-50,Medium,258693,0.479,18.8
74,47683,2.0,3,3.3,5,8,33,18,10174,130462,6,2,1,6,6,2,4,6,1,9,9,Other,Tier 1,Store,51+,Low,140636,0.072,17.0
56,40741,4.3,14,2.0,4,6,22,12,118344,60362,3,2,7,9,2,5,1,1,2,6,9,Female,Tier 3,Store,51+,Low,178706,0.662,18.6
40,168358,8.3,13,3.1,3,7,18,11,52152,141695,7,0,4,4,5,9,1,5,10,3,5,Male,Tier 2,Store,36-50,High,193847,0.269,26.6
44,18599,4.8,3,4.8,8,3,35,11,62774,93646,10,7,5,3,9,4,7,10,6,9,10,Other,Tier 3,Store,36-50,Low,156420,0.401,20.6
62,143513,4.6,1,5.2,2,9,43,12,80891,137418,7,1,7,7,8,6,7,5,1,8,4,Male,Tier 2,Store,51+,Medium,218309,0.371,20.2
61,42293,5.7,13,3.6,2,10,0,5,52621,83580,10,3,4,1,3,2,1,8,9,9,3,Female,Tier 2,Store,51+,Low,136201,0.386,23.4
35,30389,6.5,14,0.0,5,2,9,12,44083,63197,2,7,2,3,8,7,4,2,1,3,5,Other,Tier 1,Store,26-35,Low,107280,0.411,20.0
41,27318,5.7,11,3.3,10,8,0,10,53696,70860,7,2,5,9,1,2,7,4,2,9,9,Male,Tier 2,Store,36-50,Low,124556,0.431,29.4
68,194947,8.0,3,4.5,10,8,4,19,125875,30303,4,2,4,3,9,2,1,9,1,6,9,Male,Tier 2,Store,51+,High,156178,0.806,34.0
64,18055,5.7,8,2.8,10,2,21,10,78950,142326,2,0,4,2,1,5,10,6,4,2,1,Female,Tier 2,Store,51+,Low,221276,0.357,23.4
57,136164,7.3,6,1.6,1,9,42,11,39026,63051,10,2,5,3,1,2,7,4,8,5,5,Other,Tier 3,Store,51+,Medium,102077,0.382,24.6
68,97579,6.4,5,2.0,7,3,1,14,80189,8173,2,6,6,5,6,6,6,4,2,7,8,Other,Tier 3,Hybrid,51+,Medium,88362,0.908,22.8
59,152392,3.4,10,4.1,9,10,8,8,100338,18428,7,9,3,10,1,5,3,4,6,5,9,Female,Tier 2,Online,51+,High,118766,0.845,25.8
24,119817,9.6,12,1.8,2,6,43,13,41598,87525,9,9,4,9,2,8,5,8,9,1,8,Male,Tier 2,Store,18-25,Medium,129123,0.322,27.2
67,19642,8.3,9,1.3,10,4,6,2,120632,139028,2,1,2,8,5,10,1,5,4,9,1,Other,Tier 3,Store,51+,Low,259660,0.465,30.6
65,238766,4.9,14,1.7,1,5,47,6,133492,126465,9,5,6,9,10,1,10,5,9,10,2,Male,Tier 3,Store,51+,High,259957,0.514,15.8
37,24321,5.8,7,2.6,9,3,20,5,47796,8491,3,6,4,8,4,6,7,4,8,2,6,Other,Tier 3,Online,36-50,Low,56287,0.849,23.6
44,94968,7.2,6,2.2,2,10,6,2,87864,2489,6,3,1,7,6,3,9,5,8,7,9,Other,Tier 2,Online,36-50,Medium,90353,0.972,26.4
23,234365,6.4,5,0.4,9,8,8,9,2033,93385,3,9,6,10,4,7,7,9,3,8,2,Female,Tier 2,Store,18-25,High,95418,0.021,29.8
44,205690,6.2,5,1.9,8,10,39,16,144207,5507,10,4,4,9,1,9,1,5,8,7,8,Male,Tier 2,Online,36-50,High,149714,0.963,30.4
26,117770,7.0,10,5.0,7,10,8,14,40367,146782,4,5,4,5,2,7,4,3,3,3,5,Male,Tier 3,Store,26-35,Medium,187149,0.216,31.0
70,172116,6.7,9,2.7,1,8,48,13,21130,100925,3,9,7,2,9,7,5,8,6,2,8,Male,Tier 3,Store,51+,High,122055,0.173,22.4
62,168043,6.7,13,3.3,4,7,11,10,83960,76131,9,3,6,9,5,3,6,7,1,3,2,Other,Tier 1,Store,51+,High,160091,0.524,24.4
74,124762,6.2,10,0.7,7,7,43,17,26436,59117,7,0,4,4,10,2,2,4,4,2,3,Female,Tier 1,Store,51+,Medium,85553,0.309,26.4
48,129183,7.3,6,3.4,6,2,35,14,9604,75969,10,2,2,9,3,10,5,10,7,10,10,Other,Tier 3,Store,36-50,Medium,85573,0.112,22.6
38,132159,6.4,12,4.5,1,10,8,18,33390,88474,1,9,4,8,2,2,5,5,8,10,3,Female,Tier 2,Store,36-50,Medium,121864,0.274,23.8
43,40727,6.5,11,2.9,7,6,9,7,74897,77468,6,6,7,4,10,1,9,1,10,4,1,Male,Tier 3,Store,36-50,Low,152365,0.492,26.0
57,168631,8.7,4,0.9,2,4,48,10,128735,15305,4,8,2,6,4,9,3,10,5,8,2,Female,Tier 2,Hybrid,51+,High,144040,0.894,23.4
65,88820,6.9,4,3.3,8,9,9,0,32615,74178,8,7,2,4,5,5,9,5,1,5,5,Female,Tier 1,Store,51+,Medium,106793,0.305,30.8
62,124062,6.7,12,3.6,2,5,43,2,105796,127733,6,7,6,9,2,8,9,8,6,8,3,Female,Tier 3,Store,51+,Medium,233529,0.453,20.4
30,229273,4.2,4,1.6,4,6,16,18,5130,109120,6,5,4,7,1,10,7,5,3,7,2,Female,Tier 2,Store,26-35,High,114250,0.045,18.4
66,42476,4.3,11,3.9,6,7,37,10,62219,53576,9,4,7,9,10,4,9,9,2,5,3,Male,Tier 3,Store,51+,Low,115795,0.537,21.6
40,208755,8.3,6,3.1,8,2,3,18,70695,2625,6,9,4,10,7,7,3,6,8,6,7,Other,Tier 2,Online,36-50,High,73320,0.964,26.6
37,157063,7.1,1,0.0,3,1,15,17,62497,72028,4,2,4,2,8,2,9,1,3,2,2,Male,Tier 1,Store,36-50,High,134525,0.465,18.2
54,231169,7.8,9,1.7,6,6,48,13,4804,25602,9,9,7,10,4,3,10,8,7,7,9,Male,Tier 3,Store,51+,High,30406,0.158,27.6
71,135355,6.4,14,2.1,6,9,47,13,101550,148686,4,1,4,5,1,3,7,5,6,8,3,Female,Tier 3,Store,51+,Medium,250236,0.406,27.8
70,85047,6.8,2,2.4,1,7,35,12,138758,134677,3,0,2,3,3,10,2,6,1,8,9,Female,Tier 1,Store,51+,Medium,273435,0.507,21.6
45,156868,5.7,2,2.5,6,9,26,18,114802,51912,3,4,2,9,4,8,8,2,4,9,10,Other,Tier 3,Store,36-50,High,166714,0.689,26.4
34,18881,5.9,5,3.5,1,3,5,11,84792,114534,1,9,7,5,1,7,7,8,9,9,2,Male,Tier 3,Store,26-35,Low,199326,0.425,15.8
45,30668,5.2,12,3.6,9,5,39,18,71428,111028,8,0,7,9,8,9,7,7,5,7,6,Female,Tier 3,Store,36-50,Low,182456,0.391,24.4
58,246789,8.7,12,4.6,4,6,8,10,144212,19528,4,2,6,7,9,4,10,1,6,5,9,Male,Tier 1,Online,51+,High,163740,0.881,27.4
19,180384,4.6,11,2.9,5,6,31,0,42586,76293,5,8,4,6,4,3,1,4,3,5,2,Other,Tier 2,Store,18-25,High,118879,0.358,20.2
42,43106,6.6,4,4.4,1,5,37,5,116345,111322,2,5,7,1,1,1,2,2,7,6,7,Other,Tier 1,Store,36-50,Low,227667,0.511,19.2
75,238830,5.7,3,3.7,1,2,29,9,70888,135256,6,7,2,9,3,10,2,9,9,9,6,Female,Tier 3,Store,51+,High,206144,0.344,14.4
67,30729,7.9,5,4.1,9,10,13,8,46059,134979,10,1,1,4,2,7,10,8,4,9,1,Female,Tier 2,Store,51+,Low,181038,0.254,34.8
58,144354,6.5,7,4.6,6,3,44,5,35092,13562,1,0,3,7,5,8,3,2,5,1,5,Other,Tier 3,Online,51+,Medium,48654,0.721,22.0
23,85320,6.9,10,2.1,10,6,49,12,7316,8283,9,4,5,3,1,10,4,2,1,6,2,Male,Tier 2,Online,18-25,Medium,15599,0.469,29.8
28,69913,6.4,2,2.4,10,9,28,5,88591,29534,7,5,6,2,4,8,2,8,1,2,1,Other,Tier 2,Hybrid,26-35,Medium,118125,0.75,31.8
74,203098,4.0,13,0.0,6,10,27,19,23133,15635,10,7,3,2,10,7,8,9,1,1,5,Other,Tier 1,Store,51+,High,38768,0.597,24.0
78,74402,7.1,13,3.9,5,8,21,16,57372,147962,1,9,3,6,10,8,8,5,5,4,2,Other,Tier 1,Store,51+,Medium,205334,0.279,27.2
55,136649,5.8,6,3.8,6,8,30,1,109870,137243,6,1,5,6,6,10,5,7,7,3,7,Other,Tier 2,Store,51+,Medium,247113,0.445,25.6
23,118930,4.5,4,2.7,8,8,16,1,7953,90431,1,9,4,1,3,1,8,1,5,6,10,Other,Tier 3,Store,18-25,Medium,98384,0.081,25.0
62,183354,3.2,2,3.5,7,6,16,9,28833,68968,10,8,3,5,5,10,2,10,8,6,6,Other,Tier 2,Store,51+,High,97801,0.295,19.4
28,245521,4.4,1,3.9,7,3,48,0,5709,56533,8,3,4,4,10,8,2,1,7,5,7,Female,Tier 3,Store,26-35,High,62242,0.092,18.8
31,220710,7.5,8,2.5,9,5,14,1,18987,77160,8,0,4,4,4,2,5,2,4,7,9,Male,Tier 1,Store,26-35,High,96147,0.197,29.0
19,184290,9.5,5,3.1,9,8,46,14,69878,145453,9,0,1,8,4,5,6,3,1,6,1,Female,Tier 2,Store,18-25,High,215331,0.325,36.0
57,164022,6.2,10,2.5,9,3,31,3,58344,133056,6,4,7,6,8,3,7,1,5,1,2,Female,Tier 1,Store,51+,High,191400,0.305,24.4
20,74739,4.0,2,2.4,1,1,27,7,59903,19444,10,2,2,4,4,6,8,7,8,9,1,Female,Tier 2,Store,18-25,Medium,79347,0.755,10.0
72,19507,6.8,8,1.6,6,1,10,18,77069,80299,7,6,5,5,1,5,8,7,2,4,5,Male,Tier 3,Store,51+,Low,157368,0.49,20.6
70,192375,8.2,3,0.7,5,7,38,19,13312,98581,8,9,7,6,1,6,6,1,1,3,10,Other,Tier 2,Store,51+,High,111893,0.119,28.4
52,117552,9.8,7,0.8,8,6,16,16,128396,63436,10,8,5,10,6,5,3,5,9,9,9,Other,Tier 1,Store,51+,Medium,191832,0.669,33.6
50,94059,8.5,2,2.4,10,5,11,6,80196,49193,10,1,5,3,2,8,10,10,5,4,10,Female,Tier 1,Store,36-50,Medium,129389,0.62,32.0
41,170739,6.4,13,1.0,8,8,38,4,50435,90620,6,6,2,2,9,9,2,7,3,8,7,Male,Tier 1,Store,36-50,High,141055,0.358,28.8
36,150064,7.2,7,1.3,8,8,8,0,143451,26287,3,4,5,5,4,3,10,10,9,7,7,Other,Tier 2,Store,36-50,High,169738,0.845,30.4
35,145514,4.6,4,1.4,5,1,24,17,123292,119560,6,7,3,9,1,1,5,1,5,10,8,Other,Tier 2,Store,26-35,Medium,242852,0.508,15.2
66,219635,7.6,10,2.1,10,7,25,4,12869,75858,5,8,5,9,2,3,9,5,9,2,4,Other,Tier 1,Store,51+,High,88727,0.145,32.2
69,102680,7.9,1,4.0,10,2,3,6,110118,108175,2,9,6,10,10,5,8,2,2,9,10,Other,Tier 1,Store,51+,Medium,218293,0.504,27.8
78,40530,1.0,5,0.0,1,4,18,13,74522,44965,8,5,1,9,7,7,2,3,10,8,2,Male,Tier 1,Store,51+,Low,119487,0.624,7.0
41,30305,6.3,12,2.6,4,1,12,6,71307,48745,7,9,4,8,10,2,1,6,4,7,1,Male,Tier 3,Store,36-50,Low,120052,0.594,17.6
62,124097,9.0,14,1.3,7,2,28,16,64303,56556,10,2,4,5,1,10,9,6,6,6,1,Other,Tier 1,Store,51+,Medium,120859,0.532,27.0
